id,text,question_code_type,tags,class
18315042,test import org junit assert assert equals import org junit assert fail import org junit after import org junit before import org junit test import org openqa selenium by import org openqa selenium web driver public correct test back link public browser list driver to use used driver browser list driver to use iexplorer private browser selector selected driver browser selector used driver private web driver driver selected driver get driver private string buffer verification errors string buffer private string base url private string resulter value private string valuecheck1 before public set up exception base url http url set column number datatype column using either string column number letter int column number letter add aditional columns database necessary public calc result checker driver find element by id resulter get attribute value string valuecheck1 driver find element by id resulter get attribute value valuecheck1 equals resulter value system println the resulting value valuecheck1 corrrect system err println the resulting value valuecheck1 incorrrect test public test2 exception calc page driver get base url calc php assert equals base url calc php driver get current url system println we correct page driver get current url thread sleep system println entering firstnumber field driver find element by name firstnumber send keys thread sleep driver find element by name secondnumber send keys system println entering secondnumber field thread sleep system println clicking calculate button driver find element by name calculate click thread sleep calc results page assert equals base url calcresult php driver get current url system println we correct page driver get current url valuecheck1 driver find element by id resulter get attribute value assert equals valuecheck1 resulter value thread sleep system println clicking back link driver find element by link text back click thread sleep calc page check assert equals base url calc php driver get current url system println we correct page driver get current url thread sleep system println test complete thread sleep driver quit after public tear down exception driver quit string verification error string verification errors string equals verification error string fail verification error string,class,"['java', 'selenium', 'centos', 'selenium-webdriver']",ssh
27928356,jsch jsch jsch gateway jsch get session username host port gateway set password password gateway set config session pool default session config gateway set host key alias host gateway connect system println session created channel gateway open channel shell output stream ops channel get output stream print stream ps print stream ops true channel connect ps println ssh server name enter key ps println password enter key ps close input stream channel get input stream bt true available read bt string str string bt displays output command executed system print str channel closed,code_block,"['java', 'ssh', 'inputstream', 'jsch']",ssh
7207688,java io ioexception import java io input stream import com jcraft jsch channel import com jcraft jsch channel exec import com jcraft jsch jsch import com jcraft jsch jsch exception import com jcraft jsch session public exec test session session exception channel channel session open channel exec channel exec channel set command pwd channel set input stream null channel exec channel set err stream system err input stream channel get input stream channel connect tmp true available read tmp system print string tmp channel closed system println exit status channel get exit status thread sleep exception ee channel disconnect main string arg jsch jsch jsch session session jsch get session nck session set password asd session set config strict host key checking session connect test session this one succeeds exit status test session this one fails exit status session disconnect exception,class,"['java', 'session', 'ssh', 'exec', 'jsch']",ssh
26102125,jsch jsch jsch session session jsch get session username ip address port session set password password properties config properties config put strict host key checking session set config config session connect connection timeout in millis channel channel session open channel shell input stream input stream output stream output stream channel set input stream channel set output stream channel connect channel disconnect close close session disconnect,code_block,"['java', 'linux', 'shell', 'ssh', 'jsch']",ssh
20229001,run shell script hash map bundle details exit status channel channel null session session null java util properties config java util properties config put strict host key checking string host string bundle details get host string user name string bundle details get user name string password string bundle details get password string bundle name find file name string bundle details get bundle name string source location string bundle details get source location string log file name find file name string bundle details get log file name string target location string bundle details get target location string command1 sh string bundle details get target indexer location string bundle details get deploy script target location bundle name target location log file name jsch ssh jsch session ssh get session user name host session set config config session set password password session connect channel session open channel exec channel exec channel set command command1 channel set input stream null channel exec channel set err stream system err input stream channel get input stream channel connect tmp true system println inside second available read tmp system print new one string tmp channel closed exit status channel get exit status system println before disconnected here exit status exit status channel disconnect system println disconnected here exit status exit status logger run shell script end system println infinite loop exception print stack trace runtime exception copy remote location failed system println disconnect channel session channel null channel connected channel disconnect session null session disconnect system println disconnected channel session system println before exit status exit status exit status,function,"['java', 'ssh', 'jsch']",ssh
32711690,string ssh host ssh account ssh password static ssh port static local port remote port static string remote host localhost public main string args jsch exception properties config properties config put strict host key checking jsch jsch jsch com jcraft jsch session jsch session jsch get session ssh account ssh host ssh port jsch session set password ssh password jsch session set config config system println start connecting ssh host ssh port jsch session connect assinged port jsch session set port forwarding local port remote host remote port system println localhost assinged port remote host remote port system println connect hibernate configuration configuration configuration configure standard service registry builder builder standard service registry builder apply settings configuration get properties session factory factory configuration build session factory builder build session session factory open session transaction tx session begin transaction system println close hibernate connection tx commit session close factory close system println closing ssh connection session disconnect,code_block,"['java', 'hibernate', 'ssh', 'jsch']",ssh
7393545,test jsch creates instance test commons net public test jsch main unit test program param args command line arguments public main string args string ftp host ftp port ftp port string ftp user name kedar string ftp password xxxxxxxxxxx string ftp remote directory kedar java ftp folder string file to transmit kedar java file folder customer txt string identityfile kedar java ftp certificate crt first create jsch session jsch set logger my logger system println creating session jsch jsch jsch string known hosts filename windows system32 drivers etc hosts jsch set known hosts known hosts filename jsch add identity identityfile session session null channel channel null channel sftp null now connect sftp sftp server create session sending username password session jsch get session ftp user name ftp host ftp port system println session created session set password ftp password security add provider com sun crypto provider sun jce setup strict host key checking dont get unknown host key exception java util properties config java util properties config put strict host key checking session set config config session connect system println session connected open sftp channel system println opening channel channel session open channel sftp channel connect channel sftp channel exception system err println unable connect ftp server string change remote directory system println changing ftp remote dir ftp remote directory cd ftp remote directory send file generated file file file to transmit system println storing file remote filename get name put file input stream get name exception system err println storing remote file failed string disconnect ftp server quit exception exc system err println unable disconnect ftpserver exc string exception system err println error string system println process complete system exit public my logger com jcraft jsch logger java util hashtable name java util hashtable name put integer debug debug name put integer info info name put integer warn warn name put integer error error name put integer fatal fatal enabled level true log level string message system err print name get integer level system err println message,class,"['java', 'ftp', 'sftp', 'jsch']",ssh
14976504,lport int rport string rhost string host string user username string password password1234 string db user sqluser string db pass sqlpassword1234 string schema test db connection conn null try properties config properties config put strict host key checking jsch jsch jsch jsch session jsch get session user host jsch session set password password jsch session set config config jsch session connect logger info connected int assigned port jsch session set port forwarding lport rhost rport logger info localhost assigned port rhost rport logger info port forwarded class name com mysql jdbc driver new instance string url jdbc mysql localhost rport schema conn driver manager get connection url db user db pass logger info database connection established statement stmt conn create statement string sql select from test table result set rs stmt execute query sql rs next logger info rs get int rs get string rs close stmt close logger info done exception print stack trace logger error get message jsch session null jsch session connected system println closing ssh connection error logger error closing ssh connection error jsch session disconnect conn null conn closed system println closing database connection logger info closing database connection conn close jsch session null jsch session connected system println closing ssh connection logger info closing ssh connection jsch session disconnect,code_block,"['java', 'mysql', 'remote-access', 'ssh-tunnel', 'blackboard']",ssh
55225735,jsch jsch jsch session session null try set session session jsch get session user name host ip use key instead username password session set config preferred authentications publickey gssapi mic keyboard interactive password jsch add identity ppk java util properties config java util properties config put strict host key checking session set config config session connect copy remote log file localhost channel sftp channel sftp channel sftp session open channel sftp channel sftp connect channel sftp set input stream system channel sftp set output stream system system println shell channel connected channel sftp channel sftp channel sftp system println done channel sftp get report xml users akrishnan channel sftp exit exception print stack trace session disconnect,code_block,"['java', 'ssh', 'jsch']",ssh
11968805,com jcraft jsch import java awt import javax swing import java io public sudo main string arg jsch jsch jsch string host null arg length host arg string private key key pem jsch add identity private key session session jsch get session ec2 user xx xx xx xx session set password java util properties config java util properties config put strict host key checking session set config config session connect string command sudo mkdir data string sudo pass channel channel session open channel exec man sudo the stdin option causes sudo read password standard input instead terminal device the prompt option allows override default password prompt use custom one channel exec channel set command sudo command input stream channel get input stream output stream channel get output stream channel exec channel set err stream system err channel connect write sudo pass get bytes flush tmp true available read tmp system print string tmp channel closed system println exit status channel get exit status thread sleep exception ee channel disconnect session disconnect exception system println,class,"['java', 'ssh', 'amazon-ec2', 'sudo', 'jsch']",ssh
32956304,string get log server info string user name string password string host names string id exception timeout string results string host name array host names split string host name host name array sshclient ssh sshclient ssh add host key verifier promiscuous verifier utils write std out parsing server host name ssh connect host name ssh auth password user name password session ssh start session string sh1 cat logs en event event log grep id grep type error command cmd exec sh1 results ioutils read fully cmd get input stream string cmd join timeout time unit seconds utils write std out exit status cmd get exit status close ssh disconnect ssh close results,function,"['java', 'arrays', 'regex', 'grep']",ssh
26643932,ssh import java io byte array input stream import java io byte array output stream import java io ioexception import java io input stream import java io output stream import com jcraft jsch public ssh string user admin string host string password string command start automation jsch jsch jsch session session null output stream output null channel channel null session jsch get session user host session set password password session set config strict host key checking session connect channel session open channel shell command show system information output run command command session channel string test nothing output string contains es 2024a test true command show run output run command command session channel test false system println test this 2024a jsch exception interrupted exception todo auto generated block print stack trace channel disconnect session disconnect public output stream run command string session session channel channel interrupted exception jsch exception input stream byte array input stream get bytes channel set input stream output stream output info byte array output stream channel set output stream output info channel connect close output info flush output info close ioexception todo auto generated block print stack trace output info,class,"['java', 'jsch']",ssh
40186802,com jcraft jsch import java io public jsch test string server ip test ssh connection jsch jsch jsch jsch add identity users administrator ssh id rsa session session jsch get session ec2 user server ip session connect exception thrown channel exec channel channel exec session open channel shell code channel disconnect session disconnect jsch exception ioexception ex ex print stack trace set server ip string server ip server ip server ip,class,"['java', 'ssh', 'amazon-ec2', 'jsch']",ssh
34154864,main string args jsch js jsch session session js get session myuser myhost session set password mypassword properties properties properties put strict host key checking session set config properties session connect channel channel session open channel exec channel exec channel exec channel exec channel channel exec set command ls channel exec set err stream system err channel exec connect buffered reader reader buffered reader input stream reader channel exec get input stream string line line reader read line null system println line this part work it causes program hang buffered writer writer buffered writer output stream writer channel exec get output stream writer write cd downloads writer write ls reader buffered reader input stream reader channel exec get input stream line reader read line null system println line channel exec disconnect session disconnect system println exit code channel exec get exit status jsch exception ioexception ex logger get logger test get name log level severe null ex,function,"['java', 'linux', 'ssh', 'jsch']",ssh
16699369,java io import java util import java sql connection import java sql driver manager import java sql result set import java sql sqlexception import java sql statement import java util logging level import java util public sample main string args ioexception count computers file input stream fstream file input stream export hadoop bin countcomputers txt buffered reader br buffered reader input stream reader fstream string result br read line count computers integer parse int result input close fstream close connection con null statement st null result set rs null string url jdbc postgresql nexenta search string user postgres string password valter89 class name org postgresql driver array list string paths array list string try class name org postgresql driver con driver manager get connection url user password st con create statement rs st execute query select path tasks order id rs next paths add rs get string print writer zzz null try zzz print writer file output stream export hadoop bin readwaysfromdatabase txt file not found exception system println error system exit paths size zzz println paths paths get zzz close sqlexception system println connection failed check output console print stack trace class not found exception print stack trace,class,"['java', 'linux', 'postgresql', 'jdbc', 'driver']",ssh
27001710,session session sch get session server session set config strict host key checking session set config user known hosts file dev null session connect connect timeout,code_block,"['java', 'ssh', 'jsch', 'ssh-keys', 'openssh']",ssh
33865931,com jsch test import java io buffered reader import java io ioexception import java io input stream import java io input stream reader import java util properties import com jcraft jsch channel import com jcraft jsch channel exec import com jcraft jsch jsch import com jcraft jsch session public jschtest public main string args string command hadoop fs ls try string host ip address remote server string user user username remote server string password hdp123 password remote server jsch jsch jsch session session jsch get session user host properties config properties config put strict host key checking session set config config session set password password session connect channel channel session open channel exec channel exec channel set command command channel set input stream null channel exec channel set err stream system err input stream input channel get input stream channel connect system println channel connected machine host server command command input stream reader input reader input stream reader input buffered reader buffered reader buffered reader input reader string line null line buffered reader read line null system println line buffered reader close input reader close ioexception ex ex print stack trace channel disconnect session disconnect exception ex ex print stack trace,class,"['java', 'eclipse', 'ubuntu', 'hadoop', 'jsch']",ssh
11653425,java io public multi1 runnable run string ss null runtime obj null string newcmd string usr bin xterm hold ssh andreas java echo process runtime get runtime exec newcmd buffered reader std input buffered reader input stream reader get input stream buffered reader std error buffered reader input stream reader get error stream ss std input read line null system println ss ioexception system println from catch string main string args exception thread th thread multi1 th start thread th2 thread multi1 th2 start,class,"['java', 'terminal', 'runtime.exec']",ssh
27165919,sshclient ssh sshclient linux host root password list string cmds to execute array list string cmds to execute add ls cmds to execute add pwd cmds to execute add mkdir testdir string output log ssh execute cmds to execute,code_block,"['java', 'tcl', 'expect']",ssh
31852585,ssh string host string user string password exception connection jsch session connection get session user host session set password password connection set config strict host key checking session connect channel session open channel shell channel connect expect expect builder output channel get output stream inputs channel get input stream channel get ext input stream echo input system echo output system exception on failure build jsch exception system println get message exception error session public exec string prog expect send line prog ioexception print stack trace public string send string cmd expect send line cmd ioexception print stack trace,code_block,"['java', 'swing', 'expect', 'jsch', 'expectit']",ssh
16860244,string execute remote command string username string password string hostname port exception jsch jsch jsch session session jsch get session username hostname port session set password password avoid asking key confirmation properties prop properties prop put strict host key checking session set config prop session connect channel channel session open channel shell channel connect data input stream data in data input stream channel get input stream data output stream data out data output stream channel get output stream send ls command server data out write bytes ls data out flush print response string line data in read line string result line line data in read line null result line log tag line line data in close data out close channel disconnect session disconnect result,function,"['java', 'android', 'shell', 'jsch']",ssh
53087401,com example buhu ssh2 import android os async task import android support v7 app app compat activity import android os bundle import java io byte array output stream import java util properties import com jcraft jsch import android os bundle import android app activity import android view view import android widget button import java lang object public main activity app compat activity override create bundle saved instance state create saved instance state set content view layout activity main button button find view by id id button button set on click listener view on click listener override click view thread thread thread runnable run execute remote command pi exception print stack trace thread start string execute remote command string username string password string hostname port exception jsch jsch jsch session session jsch get session username hostname port session set password password avoid asking key confirmation properties prop properties prop put strict host key checking session set config prop session connect ssh channel channel exec channelssh channel exec session open channel exec byte array output stream baos byte array output stream channelssh set output stream baos execute command channelssh set command ls channelssh connect channelssh disconnect baos string,class,"['java', 'android', 'ssh']",ssh
36621836,com jcraft jsch public jconnect ec2shell main string arg jsch jsch jsch string user ec2 user string host enter ip address instance port string private key private key file pem jsch add identity private key system println identity added session session jsch get session user host port system println session created disabling strict host key checking may help make connection makes insecure see http stackoverflow com questions jsch sftp security session setconfigstricthostkeychecking java util properties config java util properties config put strict host key checking session set config config session connect channel channel session open channel shell enable agent forwarding channel shell channel set agent forwarding true channel set input stream system hack ms dos prompt windows channel set input stream filter input stream system read len ioexception read len len channel set output stream system choose pty type vt102 channel shell channel set pty type vt102 set environment variable lang ja jp euc jp channel shell channel set env lang ja jp euc jp channel connect channel connect exception system println,class,"['java', 'linux', 'ssh', 'amazon-ec2', 'jsch']",ssh
36901407,java io buffered reader import java io input stream reader import java util scanner public ssh main string args exception rep true string username null string ipadress null rep scanner scanner scanner system system print username username scanner next system print ip adress ipadress scanner next system println is correct username username ip adress ipadress responce scanner next char at responce responce rep false scanner close responce responce error display error message error display error message display error string sshstartup username ipadress system println running command ssh sshstartup string command bin bash ssh sshstartup process runtime get runtime exec command wait for buffered reader reader buffered reader input stream reader get input stream string line string buffer output string buffer line reader read line null output append line,class,"['java', 'macos', 'ssh']",ssh
31025525,jsch js jsch session js get session username host set password password properties config properties config put strict host key checking set config config connect channel open channel exec channel exec ce channel exec ce set command pmcmd startworkflow sv integrationservice domain dwhetl user pass usd hq dvl wf test ce set command find name pmcmd ce set err stream system err ce connect buffered reader reader buffered reader input stream reader ce get input stream string line line reader read line null system println line ce disconnect disconnect system println exit code ce get exit status,code_block,"['java', 'bash', 'informatica', 'informatica-powercenter']",ssh
56490156,string execute remote command string username string password string hostname port file file exception jsch jsch jsch session session jsch get session username hostname port session set password password avoid asking key confirmation properties prop properties prop put strict host key checking session set config prop session connect ssh channel channel exec channelssh channel exec session open channel exec byte array output stream baos byte array output stream channelssh set output stream baos execute command channelssh set command scp file username hostname home pi desktop channelssh connect thread sleep exception ee channelssh disconnect baos string,function,"['java', 'android', 'ssh', 'raspberry-pi', 'file-transfer']",ssh
42910229,session jump server session jsch get session jump server host username jump server host name jump server session set password jump server password java util properties config java util properties config put strict host key checking jump server session set config config jump server session connect assinged port jump server session set port forwarding target server hostname system println portforwarding localhost assinged port target server hostname main server connection session started session target server session jsch get session root target server hostname target server session set host key alias target server hostname target server session set password target server password target server session set identity repository null java util properties config1 java util properties config1 put strict host key checking target server session set config config1 target server session connect,code_block,"['java', 'jsch']",ssh
21619412,process builder pb process builder win base path putty exe ssh win base path run hive cmd txt linux system pw linux pwd process pb start try wait for interrupted exception print stack trace,code_block,"['java', 'terminal', 'hide', 'putty']",ssh
58491272,com mycompany import net sf expectit matcher matchers contains import java io ioexception import java util concurrent time unit import net schmizz sshj sshclient import net schmizz sshj connection channel direct session import net schmizz sshj connection channel direct session shell import net schmizz sshj transport verification promiscuous verifier import net sf expectit expect import net sf expectit expect builder public sshj launch commands provisioning param host param port param user param password param commands param split by result string launch commands string host integer port string user string password string commands string commands split by string expect split by integer timeout in seconds string result string builder whole buffer string builder sshclient ssshclient sshclient ssshclient add host key verifier promiscuous verifier session session null shell shell null expect expect null string split commands commands split commands split by ssshclient connect host port ssshclient auth password user password session ssshclient start session shell session start shell expect expect builder output shell get output stream inputs shell get input stream echo input whole buffer echo output whole buffer echo input system echo output system err exception on failure timeout timeout in seconds time unit seconds build when expect split by equals equals ignore case expect split by string command expect split commands expect send line command expect when expect split by equals string command expect split commands string command expect split command expect split expect split by expect send line command expect split expect expect contains command expect split shell close session close ssshclient disconnect result whole buffer string ioexception result whole buffer string concat the exception concat string print stack trace expect send line exit shell close session close ssshclient disconnect ioexception e1 e1 print stack trace result,class,"['java', 'ssh', 'openssh', 'matcher']",ssh
28477002,java util properties config java util properties config put strict host key checking jsch jsc jsch jsc add identity users adhirajchoudhary ssh id rsa1 session jsc get session ssh user name ssh host name session set password ssh password session set config config session connect system println connected,code_block,"['java', 'ssh', 'openshift', 'jsch', 'openshift-cartridge']",ssh
25193891,session session jsch get session host get user host string ssh port session set password host get pass if line present every host must known hosts session set config strict host key checking session connect channel channel session open channel shell channel connect input stream channel get input stream output stream channel get output stream expect4j expect expect4j string command commands list commands return val expect expect prompts list match objects correspond different possible prompts return val command success opcode system err println error tried run command got opcode return val expect send command expect send enter button constant corresponds newline,code_block,"['java', 'ssh', 'expect', 'blocking', 'jsch']",ssh
15108923,sshexample import com jcraft jsch import java io public sshexample public main string args string user user string password password string host port string remote file sample txt try jsch jsch jsch session session jsch get session user host port session set password password session set config strict host key checking system println establishing connection session connect system println connection established system println creating sftp channel channel sftp sftp channel channel sftp session open channel sftp sftp channel connect system println sftp channel created input stream null sftp channel get remote file buffered reader br buffered reader input stream reader string line line br read line null system println line br close sftp channel disconnect session disconnect jsch exception sftp exception ioexception system println,class,"['java', 'ssh', 'sftp', 'file-transfer', 'jsch']",ssh
45889326,git hub test jsch jsch jsch defining key file location explicitly string user home system get property user home string private key user home ssh id rsa string known hosts file user home ssh known hosts repository local repo file repository local path git git hub test exception jsch set config strict host key checking jsch set known hosts known hosts file jsch add identity private key system println private key private key git git git local repo pull command pullcmd git pull pullcmd call,class,"['java', 'git', 'authentication', 'jsch', 'jgit']",ssh
25886706,java io ioexception import javax naming spi dir state factory result import net neoremind sshxcute core conn bean import net neoremind sshxcute core ioption name import net neoremind sshxcute core sshexec import net neoremind sshxcute exception task exec fail exception import net neoremind sshxcute task custom task import net neoremind sshxcute task impl exec command import net neoremind sshxcute task impl exec shell script author jp public executesshssm main string args ioexception sshexec ssh null sshexec set option ioption name halt on failure true sshexec set option ioption name ssh port number sshexec set option ioption name error msg buffer temp file path err sshexec set option ioption name inteval time between tasks sshexec set option ioption name timeout 36000l sshexec show env config conn bean cb conn bean system ip user pwd ssh sshexec get instance cb custom task task3 exec command cd home user test custom task ct1 exec shell script automate run sh ssh connect ssh exec task3 net neoremind sshxcute core result res ssh exec ct1 check result print messages res success system println return code res rc system println sysout res sysout else system println return code res rc system println error message res error msg ssh exec task1 ssh exec task2 system println this print ssh exec task3 system println task3 execute task exec fail exception system println get message print stack trace exception system println get message print stack trace ssh disconnect,class,"['java', 'linux', 'ssh']",ssh
56971433,session get session string host name string username string password integer port exception session session null jsch jsch jsch port null port session jsch get session username host name port session set password password session set config max input buffer size integer string session set config strict host key checking session set config user known hosts file dev null session connect exception session null session disconnect exception error connecting host name session private channel get channel session session string type exception session null session connected session get session channel channel null channel session open channel type exception channel set input stream null channel,function,"['java', 'ssh', 'jsch']",ssh
31689331,session session create sshsession channel exec channel exec null channel exec channel exec session open channel exec channel exec set command hdfs dfs mkdir hdfs user testfolder channel exec connect buffered reader br buffered reader input stream reader channel exec get input stream string text text br read line null system println text text exit status channel exec get exit status system println exit status exit status,code_block,"['java', 'hadoop', 'ssh', 'hdfs']",ssh
3630101,main string args ioexception todo auto generated method stub sshclient ssh sshclient ssh load known hosts ssh connect server name ssh auth publickey user id session session ssh start session command cmd session exec net send machine name hello system println cmd get output as string system println exit status cmd get exit status session close ssh disconnect,function,"['java', 'ssh', 'sshj']",ssh
48211633,com daniel qa common services mqtt import org eclipse paho client mqttv3 mqtt client import org eclipse paho client mqttv3 mqtt connect options import org eclipse paho client mqttv3 mqtt exception import org eclipse paho client mqttv3 mqtt message import org eclipse paho client mqttv3 persist memory persistence import javax net ssl import java net socket import java security key management exception import java security no such algorithm exception import java security cert certificate exception import java security cert x509certificate import java util arrays import java util logging public mqtt test set debug level level new lvl logger root logger log manager get log manager get logger root logger add handler console handler handler handlers root logger get handlers root logger set level new lvl handler handlers set level new lvl main string args set debug level level finest string topic mqtt examples string content message mqtt publish sample qos string broker ssl car na mqtt daniel com memory persistence persistence memory persistence create trust manager validate certificate chains trust manager trust all certs trust manager x509extended trust manager override check client trusted x509certificate x509certificates string certificate exception override check server trusted x509certificate x509certificates string certificate exception override x509certificate get accepted issuers null override check client trusted x509certificate x509certificates string socket socket certificate exception override check server trusted x509certificate x509certificates string socket socket certificate exception override check client trusted x509certificate x509certificates string sslengine ssl engine certificate exception override check server trusted x509certificate x509certificates string sslengine ssl engine certificate exception install trusting trust manager system set property jdk tls client protocols tlsv1 sslcontext sc sslcontext get instance tls sc init null trust all certs java security secure random mqtt client sample client mqtt client broker paho client id persistence mqtt connect options conn opts mqtt connect options conn opts set clean session true conn opts set socket factory sc get socket factory system println connecting broker broker sample client connect conn opts system println connected system println publishing message content mqtt message message mqtt message content get bytes message set qos qos sample client publish topic message system println message published sample client disconnect system println disconnected system exit mqtt exception system println reason get reason code system println msg get message system println loc get localized message system println cause get cause system println excep print stack trace no such algorithm exception key management exception print stack trace,class,"['java', 'paho']",ssh
30068949,java util logging level import java util logging logger public gtevdatabase connection private connection connection null private database port local port ssh port private string driver com mysql jdbc driver database database database user dbuser database password dbpasswd database host example de mysql ssh host ssh example de local database url jdbc mysql localhost local port database public gtevdatabase connection string ssh username string ssh password sqlexception session ssh session null ssh session jsch get session ssh username ssh host ssh port ssh session set password ssh password ssh session set config strict host key checking ssh session connect ssh session set port forwarding local port database host database port ssh session set port forwarding database port localhost local port class name driver connection driver manager get connection local database url database user database password todo com mysql jdbc exceptions jdbc4 communications exception communications link failure class not found exception jsch exception ex logger get logger gtevdatabase connection get name log level severe null ex connection null connection close ssh session null ssh session connected ssh session disconnect result set exec query string query sqlexception connection create statement execute query query,class,"['java', 'mysql', 'ssh', 'jsch']",ssh
34848049,main string args properties prop properties load properties file prop load file input stream src main resources mongodb properties string server prop get property server string port prop get property port portnum integer parse int port connect mongo db mongo client mongo mongo client server portnum system println connected database get database database exists mongo db create db db mongo get db test get collection table details collection exists mongo db create dbcollection table db get collection details insert create document store key value basic dbobject document basic dbobject document put name test document put age table insert document find display basic dbobject search query basic dbobject search query put name test dbcursor cursor table find search query cursor next system println cursor next file not found exception print stack trace ioexception print stack trace,function,"['java', 'linux', 'mongodb']",ssh
35765000,com jcraft jsch import com jcraft jzlib public main activity app compat activity override create bundle saved instance state create saved instance state set content view layout activity main button btn button find view by id id button button exit button find view by id id button2 btn set on click listener view on click listener override click view execute remote command username password hostname toast make text main activity connected toast length long show exception print stack trace toast make text main activity not connected toast length long show exit set on click listener view on click listener override click view system exit string execute remote command string username string password string hostname string command port exception jsch jsch jsch session session jsch get session username hostname port session set password password avoid asking key confirmation properties prop properties prop put strict host key checking session set config prop session connect ssh channel channel exec channelssh channel exec session open channel exec byte array output stream baos byte array output stream channelssh set output stream baos execute command channelssh set command mkdir home beny test channelssh connect channelssh disconnect baos string,class,"['java', 'android-studio', 'jsch']",ssh
24069911,test listener file upload event event input stream fis null string lfile event get file get file name lfile last index of lfile lfile substring lfile last index of string rfile media lfile jsch jsch jsch session session jsch get session user remotehost session set password password session connect ptimestamp false string command scp ptimestamp rfile string command cat foo txt system println command channel channel session open channel exec channel exec channel set command command output stream channel get output stream input stream channel get input stream channel connect ptimestamp command command write command get bytes flush filesize event get file get size command c0644 filesize lfile write command get bytes system write command get bytes flush fis event get file get inputstream buf len len fis read buf buf length change remove break write buf len fis close fis null buf write buf flush close channel disconnect session disconnect,function,"['java', 'file-upload', 'ssh', 'scp', 'jsch']",ssh
26027206,file input stream host file file input stream file path jsch jsch jsch java util properties config java util properties config put strict host key checking jsch set known hosts host file session session jsch get session centos this works session set config config session set password password session connect session set port forwarding fails here,code_block,"['java', 'spring', 'ssh', 'jsch', 'openssh']",ssh
48545486,before public set up sshd sshd ssh server set up default server sshd set port sshd set key pair provider simple generator host key provider hostkey ser sshd set password authenticator password authenticator authenticate string username string password server session session todo auto generated method stub true list named factory key exchange key exchange factories key exchange factories sshd get key exchange factories sshd set key exchange factories key exchange factories sshd start exception print stack trace after public teardown exception sshd stop test public test commands exception ssh client client ssh client set up default client client start client session session null session client connect localhost await get session session auth password none none await success system println connection established client channel channel session create channel client channel channel shell byte array output stream sent byte array output stream piped output stream piped in tee piped output stream sent channel set in piped input stream piped in byte array output stream byte array output stream byte array output stream err byte array output stream channel set out channel set err err channel open piped in write dir get bytes piped in flush channel wait for client channel closed channel close false client stop system println string exception print stack trace fail cannot establish connection session null session close true,function,"['java', 'ssh', 'apache-mina']",ssh
