id,text,question_code_type,tags,class
26550571,remove directory string path session session interrupted exception channel exec channel exec null channel exec channel exec session open channel exec string command rm rf path channel exec set command command channel exec connect thread sleep channel exec disconnect jsch exception e1 false true,function,"['java', 'ssh', 'jsch']",sftp
17473398,upload jsch jsch jsch session jsch get session sftpuser sftphost sftpport session set password sftppass java util properties config java util properties config put strict host key checking session set config config session connect channel session open channel sftp channel connect channel sftp channel sftp channel channel sftp cd sftpworkingdir file f1 file ext files filetotransfer1 channel sftp put file input stream f1 f1 get name file f2 file ext files filetotransfer2 channel sftp put file input stream f2 f2 get name channel sftp exit session disconnect exception ex ex print stack trace,function,"['java', 'upload', 'sftp', 'jsch']",sftp
9664510,file system options opts file system options sftp file system config builder get instance set strict host key checking opts file system manager fs manager vfs get manager file object source dir fs manager resolve file source url opts file object target dir fs manager resolve file config get file object source file source dir get children problem file object target file fs manager resolve file target dir node name source file get name get base name logger debug copying files source source file get name get path target target file get name get path,code_block,"['java', 'sftp', 'apache-commons-vfs']",sftp
14042033,transfer file create ftpconnection ftp connection ftpsclient client public transfer file create ftpconnection ftp connection ftp connection ftp connection client ftp connection get client public transfer message msg input stream input stream null try client connected ftp connection init client ftp connection get client file file file msg get payload input stream file input stream file client store file file get name input stream client send no op exception try client disconnect ioexception e1 e1 print stack trace finally input stream close ioexception print stack trace,class,"['java', 'junit', 'mocking', 'ftps']",sftp
40741336,main string args jsch exception ioexception sftp exception jsch jsch jsch session jsch get session host set config strict host key checking set password host connect channel sftp sftp channel channel sftp open channel sftp sftp channel connect system println sftp channel created input stream null sftp channel cd program files x86 syslogd logs sftp channel get syslog catch all txt buffered reader br buffered reader input stream reader string line line br read line null system println line br close sftp channel disconnect,invalid,"['java', 'windows', 'ssh', 'sftp']",sftp
11891345,sftp connection connect sftp host user pass port properties ss properties properties input stream null try sftp connection download file name file directory ss properties load system println file found ss properties set property key value sftp connection upload need input stream file directory close catch exception ex system println file not found,invalid,"['java', 'properties', 'sftp']",sftp
52003451,create sftp instance sftp sftp sftp params config capture ftp related events sftp add sftp listener delivery sftp listener establish secure ftp connection sftp connect,code_block,"['java', 'sftp']",sftp
49349001,jsch jsch jsch properties config properties config put strict host key checking config put preferred authentications password session session jsch get session robot com session set config config session set password a1234 session connect,code_block,"['java', 'ssh', 'sftp', 'jsch', 'vfs']",sftp
56180839,jsch jsch jsch session session jsch get session user name host name session set password password session connect,code_block,"['java', 'security', 'sftp', 'jsch']",sftp
47754043,string original file name local file get name manager init file object file to upload manager resolve file local file get absolute path create remote file object file object remote file manager resolve file create connection string original file name create default file system options remote file copy from file to upload selectors select self,code_block,"['java', 'apache', 'file-upload', 'sftp', 'pgp']",sftp
57606912,com jcraft jsch channel sftp ls entry import java io file import java time instant import java time zone id import java time format date time formatter import java util array list import java util linked hash map import java util list import java util map import java util function consumer import org slf4j logger import org slf4j logger factory import org springframework beans factory annotation autowired import org springframework beans factory annotation value import org springframework context annotation bean import org springframework context annotation configuration import org springframework integration channel direct channel import org springframework integration channel null channel import org springframework integration dsl integration flow import org springframework integration dsl integration flows import org springframework integration dsl pollers import org springframework integration dsl source polling channel adapter spec import org springframework integration expression function expression import org springframework integration file remote aop rotating server advice import org springframework integration file remote session delegating session factory import org springframework integration file remote session session factory import org springframework integration scheduling poller metadata import org springframework integration sftp dsl sftp import org springframework integration sftp dsl sftp inbound channel adapter spec import org springframework integration sftp session default sftp session factory import org springframework messaging message channel import org springframework stereotype component flow configuration component public sftintegration string timezone utc utc string timestamp format of files yyyy mmdd hhmmss sss string temporary file suffix part poller fixed period delay max messages per poll logger log logger factory get logger sftintegration string channel intermediate stage intermediate channel autowired import handler import handler database access repository sftpserver config repo sftpserver config repo value sftp local directory download java io tmpdir local download string local temporary path sftintegration sftpserver config repo sftpserver config repo sftpserver config repo sftpserver config repo the poller 5s messages rotating server advice transaction poller bean name poller metadata default poller poller metadata poller pollers fixed delay poller fixed period delay advice advice max messages per poll max messages per poll transactional get the direct channel flow message channel bean message channel stock intermediate channel direct channel get files remote directory add timestamp filename write local temporary folder integration flow bean integration flow collection inbound flow from sftpserver source definition sftp inbound channel adapter spec source spec sftp inbound adapter delegating sftp session factory preserve timestamp true pattern filter delete remote files true max fetch size max messages per poll remote directory local directory file local temporary path temporary file suffix temporary file suffix local filename expression function expression string file type sep pos last index of return date time formatter pattern timestamp format of files zone zone id timezone utc format instant substring file type sep pos substring file type sep pos poller definition consumer source polling channel adapter spec collection inbound poller endpoint configurer endpoint configurer id collection inbound poller auto startup true poller poller integration flows source spec collection inbound poller transform file log step log info flow collection inbound flow from sftpserver message incoming file channel channel intermediate stage get bean integration flow collection intermediate stage channel integration flows channel intermediate stage handle import handler channel null channel get default sftp session factory create new sftp session factory sftpserver config pc default sftp session factory factory default sftp session factory false factory set host pc get server ip factory set port pc get port factory set user pc get username factory set password pc get password factory set allow unknown keys true factory bean delegating session factory ls entry delegating sftp session factory list sftpserver config partner connections sftpserver config repo find all partner connections empty null map object session factory ls entry factories linked hash map sftpserver config pc partner connections create factory every key containing server type url port factories get pc get key null factories put pc get key create new sftp session factory pc use first sf default delegating session factory factories factories values iterator next bean rotating server advice advice list sftpserver config sftp connections sftpserver config repo find all list rotating server advice key directory key directories array list sftpserver config pc sftp connections key directories add rotating server advice key directory pc get key pc get server path rotating server advice delegating sftp session factory key directories true,class,"['java', 'spring', 'spring-boot', 'spring-integration', 'spring-integration-sftp']",sftp
17989883,jsch jsch jsch session session null jsch add identity privatekey ppk password session jsch get session user session set config strict host key checking channel channel session open channel sftp channel connect channel sftp sftp channel channel sftp channel sftp channel put users test txt home user test txt sftp channel exit session disconnect,code_block,"['java', 'ssh', 'jsch']",sftp
60270923,com jcraft jsch channel import com jcraft jsch channel sftp import com jcraft jsch jsch import com jcraft jsch jsch exception import com jcraft jsch session import com jcraft jsch sftp exception public test sshupdload file main string args exception jsch jsch jsch string private key users documents sftp sftprivate key session session null jsch add identity private key passphrase session jsch get session user sftp aws com session set config strict host key checking session set password passphrase session connect channel channel session open channel sftp channel connect channel sftp sftp channel channel sftp channel sftp channel put users documents temp1 csv mys3bucket temp1 csv sftp channel exit session disconnect jsch exception print stack trace sftp exception print stack trace,class,"['java', 'amazon-web-services', 'amazon-s3', 'sftp', 'jsch']",sftp
8389099,com jcraft jsch import com jcraft jsch jsch exception import oracle jdbc driver oracle driver import java io import java util import java sql import java net public secure ftp public main string args ioexception class not found exception jsch exception sftp exception jsch jsch jsch file file file home xxxxx ssh id rsa session session null url key file url null uri key file uri null file exists key file url file url key file url null system println runtime exception key file found classpath system println file found key file uri key file url uri exception urisyntax exception system println wrong url string private key ssh id rsa jsch add identity private key jsch add identity file key file uri get absolute path system println file key file uri get absolute path lol session jsch get session username servername session set password password java util properties config java util properties config put strict host key checking session set config config connect session connect get sftp channel channel channel session open channel sftp channel connect channel sftp schannel channel sftp channel file input stream fis file input stream sourcefile schannel put fis destinationfile fis close schannel exit session disconnect,invalid,"['java', 'solaris', 'rsa', 'sftp', 'private-key']",sftp
22371762,list order orders order repository find all try file writer file writer file writer temp file content creator generate content orders file writer logger debug handover file written successfully temp file get absolute path ioexception illegal state exception cannot write temp folder handover failed final message file message message builder payload temp file build sftp channel send message sftp channel comes autowired spring io logic in case of success set db records file sent successfully sftp temp file delete,code_block,"['java', 'sftp', 'spring-integration']",sftp
41151569,bean public session factory ls entry sftp session factory default sftp session factory factory default sftp session factory true factory set host localhost factory set port port factory set user foo factory set password foo factory set allow unknown keys true caching session factory ls entry factory bean public sftp inbound file synchronizer sftp inbound file synchronizer sftp inbound file synchronizer file synchronizer sftp inbound file synchronizer sftp session factory file synchronizer set delete remote files false file synchronizer set remote directory file synchronizer set filter sftp simple pattern file list filter xml file synchronizer bean inbound channel adapter channel sftp channel public message source file sftp message source sftp inbound file synchronizing message source source sftp inbound file synchronizing message source sftp inbound file synchronizer source set local directory file ftp inbound source set auto create local directory true source set local filter accept once file list filter file source bean service activator input channel sftp channel public message handler handler message handler override handle message message message messaging exception system println message get payload,function,"['java', 'spring-integration', 'sftp']",sftp
26757276,jsch jsch jsch session jsch get session sftpuser sftphost session set password sftppass java util properties config java util properties config put strict host key checking session set config config session connect channel session open channel sftp channel connect channel sftp channel sftp channel channel sftp cd sftpworkingdir buffer buffered input stream bis buffered input stream channel sftp get elq contacts csv file new file file data elq contacts csv output stream os file output stream new file buffered output stream bos buffered output stream os read count read count bis read buffer bos write buffer read count os flush bos flush system println done os close bis close bos close session disconnect channel disconnect channel sftp quit exception ex ex print stack trace,invalid,"['java', 'sftp']",sftp
41437507,test connection jcraft string host string user string password port timeout exception jsch jsch jsch session session jsch get session user host port session set password password session set config strict host key checking session connect session connected system println jcraft connected sucessfully server host exception jcraft connection failed host channel channel session open channel sftp timeout channel connect timeout channel connect channel disconnect session null session disconnect,function,"['java', 'jsch']",sftp
4038902,properties properties properties properties set property strict host key checking session session jsch get session user name address port session set password password session set config properties session connect channel sftp channel channel sftp session open channel sftp channel connect channel channel cd scpdir channel put byte array input stream windows style string get bytes file name channel disconnect session disconnect,code_block,"['java', 'sftp', 'line-endings', 'jsch']",sftp
52149449,rename string name result false channel sftp channel sftp channel ls entry current file ls entry object pointing specific record logger info renaming crc file current file get filename name for first parameter get current position directory append filename currently processed file for first parameter get current position directory append name channel rename channel pwd current file get filename channel pwd name result true exception logger error error renaming crc file name result false result,function,"['java', 'sftp', 'jsch']",sftp
38217959,string existingfile file get filename string newfile file get filename string file directory1 clients get ftp folder unprocessed string file directory2 clients get ftp folder processed sftp channel cd file directory1 sftp channel get newfile null sftp channel rename file directory1 newfile file directory2 newfile sftp channel cd file directory2 sftp channel rm existingfile,code_block,"['java', 'io', 'sftp']",sftp
1555327,prepare session jsch exception session jsch get session user host port session set config strict host key checking session set password password jsch exception print stack trace jsch exception get localized message download file exception channel sftp channel sftp null session connected session connect channel channel session open channel sftp channel connect channel sftp channel sftp channel string dest file sftpimpl dest folder sftpimpl source file part log info downloading file sftpimpl source file start channel sftp get sftpimpl source file dest file sftpimpl monitor channel sftp overwrite jsch exception log error error occurred within library jsch exception get message sftp exception log error error occurred sftp communication error id id sftp exception id get message exception exception get message channel sftp null channel sftp connected channel sftp quit channel sftp disconnect session disconnect,function,"['java', 'applet', 'sftp', 'accesscontrolexception']",sftp
36026454,inject my configuration conf public string copy and move string file name my server origin conf get origin server set file name file name my server destination conf get destination server set file name file name sftpserver origin sftp server sftpserver origin build sftpserver destination sftp server sftpserver destination build origin sftp server copy to destination sftp server origin sftp server copy to origin sftp server successfully copied file exception ex illegal state exception ex get message ex,code_block,"['java', 'sftp', 'dropwizard', 'jsch', 'microservices']",sftp
59272563,com example filedemo controller import com example filedemo payload upload file response import com example filedemo service file storage service import org slf4j logger import org slf4j logger factory import org springframework beans factory annotation autowired import org springframework core io resource import org springframework http http headers import org springframework http http status import org springframework http media type import org springframework http response entity import org springframework web bind annotation import org springframework web multipart multipart file import org springframework web servlet support servlet uri components builder import javax servlet http http servlet request import javax xml ws response import java io buffered reader import java io file import java io ioexception import java io input stream reader import java util arrays import java util list import java util stream collectors rest controller public file controller logger logger logger factory get logger file controller string python file speech recognition audio transcribe py autowired file storage service file storage service post mapping upload file upload file response upload file request param file multipart file file string file name file storage service store file file string file download uri servlet uri components builder current context path path download file path file name uri string upload file response file name file download uri file get content type file get size post mapping process file response entity string process file request param file multipart file file ioexception string filename upload file file get file name file actual file file audio uploads filename string fetching python python file actual file get absolute path string command string cmd exe fetching process runtime get runtime exec command string python path system get property python path system println python path python path buffered reader buffered reader input stream reader get input stream string ret read line system println ret response entity string success http status ok,class,"['java', 'spring-boot']",sftp
23556865,main string args string ftp host xxxxxxxx ftp port string ftp user name xxxx string ftp password xxxxx string ftp remote directory string file to transmit xxxxx desktop rg jpg jsch set logger my logger system println creating session jsch jsch jsch session session null channel channel null channel sftp null now connect sftp sftp server create session sending username password session jsch get session ftp user name ftp host ftp port system println session created session set password ftp password java util properties config java util properties config put strict host key checking session set config config system println session connected session connect system println session connected system println open sftp channel open sftp channel system println opening channel channel session open channel sftp channel connect channel sftp channel system println now checing status exception system err println unable connect ftp server string change remote directory system println now performing operations ftp remote directory home pooja111 system println changing ftp remote dir ftp remote directory cd ftp remote directory send file generated file file file to transmit system println storing file remote filename get name put file input stream get name exception system err println storing remote file failed string disconnect ftp server quit exception exc system err println unable disconnect ftpserver exc string exception system err println error string system println process complete system exit,function,"['java', 'sftp', 'jsch']",sftp
41799978,sample ftp import org apache commons net ftp ftpclient import org apache commons net ftp ftpreply import org apache commons net ftp ftpsclient import com jcraft jsch object ftptest def main args array string println hello world var ftp client ftpclient val sftppass xxxx val sftpworkingdir xxxx xxxx system println preparing host information sftp val jsch jsch var session jsch get session xxxx xxxx session set password sftppass var config java util properties config put strict host key checking session set config config session connect system println host connected var channel session open channel sftp channel connect system println sftp channel opened connected var sftp channel channel sftp session open channel sftp error line system println directory sftp channel pwd session disconnect,invalid,"['java', 'scala', 'sftp']",sftp
31371709,main activity activity string sftpworkingdir path file string user username string pass password string host hostname port num string file name sample txt override create bundle saved instance state create saved instance state set content view layout activity main async task void void list string override list string in background void params downloader file name exception print stack trace null execute downloader string file name jsch jsch jsch session session null channel channel null channel sftp sftp channel null session jsch get session user host port num session set config strict host key checking session set password pass session connect channel session open channel sftp channel connect sftp channel channel sftp channel sftp channel cd sftpworkingdir cd dir contains file buffer buffered input stream bis buffered input stream sftp channel get file name file new file file file output stream os file output stream new file crashes here buffered output stream bos buffered output stream os read count read count bis read buffer log downloading file name bos write buffer read count bis close bos close file not found exception print stack trace ioexception print stack trace log file name downloaded maybe sftp channel exit session disconnect jsch exception print stack trace sftp exception print stack trace,class,"['java', 'android', 'sftp', 'outputstream']",sftp
10881981,jsch jsch jsch session session null session jsch get session username session set config strict host key checking session set password password session connect channel channel session open channel sftp channel connect channel sftp sftp channel channel sftp channel sftp channel cd remote ftp dir sftp channel lcd incoming dir sftp channel get tmp file tmp file sftp channel exit session disconnect jsch exception print stack trace sftp exception print stack trace,code_block,"['java', 'sftp', 'kerberos', 'jsch']",sftp
15953223,ftpsclient client ftpsclient ftpclient client ftpclient client set key manager km system set property javax net debug client set socket factory sslsocket factory get default client add protocol command listener print command listener print writer system client set trust manager accept all client enter local passive mode client set want client auth false client set need client auth false client set enabled cipher suites null system println using client connect obuftp sears com,code_block,"['java', 'security', 'sftp', 'websphere-commerce', 'wcs']",sftp
11410708,jsch jsch jsch jsch set known hosts known hosts path jsch add identity private key path passphrase session session jsch get session username hostname session connect channel channel session open channel shell channel set input stream system channel set output stream system channel connect exception print stack trace system err,invalid,"['java', 'jsch']",sftp
57574714,key finger print calculator fp calc bc key fingerprint calculator private file public key file file public sign asc private file private key file file private sign asc private bouncy castle provider provider bouncy castle provider static security add provider provider public sign file string file name pgpsecret key secret key string secret pwd armor output stream pgpexception bcpgoutput stream out null output stream out null input stream in null output stream out armor armored output stream pgpprivate key pgp priv key secret key extract private key jce pbesecret key decryptor builder set provider provider build secret pwd char array pgpsignature generator gen pgpsignature generator jca pgpcontent signer builder secret key get public key get algorithm pgputil sha1 set provider provider gen init pgpsignature binary document pgp priv key iterator string secret key get public key get user ids next pgpsignature subpacket generator sp gen pgpsignature subpacket generator sp gen set signer user id false string next gen set hashed subpackets sp gen generate out bcpgoutput stream out gen generate one pass version false encode out pgpliteral data generator gen pgpliteral data generator out gen open out pgpliteral data binary filename date in buffered input stream file input stream file name buf ch ch in read buf out write ch gen update buf ch gen close gen generate encode out out close exception pgpexception error sign out null out close out null out close in null in close ioexception print stack trace public verify file input stream lin pgppublic key public key pgpexception input stream pgputil get decoder stream lin jca pgpobject factory pgp fact jca pgpobject factory pgpcompressed data c1 pgpcompressed data pgp fact next object pgp fact jca pgpobject factory c1 get data stream pgpone pass signature list p1 pgpone pass signature list pgp fact next object pgpone pass signature ops p1 get pgpliteral data p2 pgpliteral data pgp fact next object input stream in p2 get input stream ch ops init jca pgpcontent verifier builder provider set provider provider public key ch in read ops update ch pgpsignature list p3 pgpsignature list pgp fact next object ops verify p3 get exception pgpexception error verify static pgpsecret key read secret key input stream input ioexception pgpexception pgpsecret key ring collection pgp sec pgpsecret key ring collection pgputil get decoder stream input jca key fingerprint calculator loop collection till find key suitable encryption real world would probably want bit smarter iterator pgpsecret key ring key ring iter pgp sec get key rings key ring iter next pgpsecret key ring key ring key ring iter next iterator pgpsecret key key iter key ring get secret keys key iter next pgpsecret key key key iter next key signing key key illegal argument exception can find signing key key ring private pgppublic key read public key from col input stream ioexception pgpexception pgppublic key ring pk ring null pgppublic key ring collection pk col pgppublic key ring collection pgputil get decoder stream fp calc println key ring size pk col size iterator pgppublic key ring pk col get key rings next pk ring next iterator pgppublic key pk it pk ring get public keys pk it next pgppublic key key pk it next println encryption key key encryption key master key key master key key encryption key key null public main string args exception println inside class string file name file to be signed xml string secret key passphrase string file name signed file xml output stream buffered output stream file output stream file name input stream lin buffered input stream file input stream file name pgpsecret key pgp sec read secret key buffered input stream file input stream private key file sign file file name pgp sec secret key true pgppublic key enc key read public key from col file input stream public key file boolean lverify verify file lin enc key println result lverify close lin close private println string msg system println msg,code_block,"['java', 'sign', 'pgp', 'verify', 'openpgp']",sftp
6290613,test jsch import com jcraft jsch public test jsch public main string args jsch jsch jsch session session null session jsch get session ussername host session set config strict host key checking session set password password system println session connect system println channel channel session open channel sftp system println channel connect system println channel sftp sftp channel channel sftp channel sftp channel get remotefile txt localfile txt sftp channel exit session disconnect jsch exception print stack trace to change body statement use file settings file templates sftp exception print stack trace,class,"['java', 'sftp']",sftp
28408245,sftpmain main string args configurable application context context class path xml application context sftp inbound receive sample context xml sftp inbound receive sample sftp inbound receive sample sftp context get bean sftp service sftp inbound receive sample sftp set context context sftp receive file exception system println context close,class,"['java', 'spring', 'spring-integration']",sftp
54699674,test import org apache commons io file utils import org apache commons io line iterator import org springframework beans factory annotation autowired import org springframework web bind annotation get mapping import org springframework web bind annotation response body import org springframework web bind annotation rest controller import sftp sftp connector import sftp sftp handler import sftp file info import java io import java nio file paths import java text simple date format import java util collection import java util date import java util properties import java util scanner import java util logging logger import java nio file files import java util stream stream rest controller public test controller private sftp connector connector autowired public test controller connector sftp connector get properties exception ex system println ex get message public properties get properties properties prop properties file propfile file tmp connection2 properties prop load file input stream propfile file not found exception fnf system println could find connection properties prop file ioexception io system println could open connection properties file prop get mapping value test response body public string test connection string response connector open sftpconnection response connection opened exception ex response ex get message connector get session connected connector close sftpconnection exception ex response response ex get message response get mapping value test logger response body public string test logger string response logger log logger get logger logger get global get name sftp handler handler sftp handler get properties log add handler handler exception ex response ex get message log info opening sftp channel connector open sftpconnection log info channel opened getting list xml collection file info files connector ls ib test xml log info list retrieved downloading xml file file info file files log info downloading file get name connector get ib test file get name tmp log info downloaded log info all xml downloaded response all files downloaded exception ex log severe exception thrown ex get message response ex get message connector get session connected log info attempting close sftp connection connector close sftpconnection exception ex log severe exception thrown ex get message response response ex get message response get mapping value test scanner response body string test scanner input stream input null input file input stream file tmp test csv scanner sc scanner input sc next line string line sc next line system println line exception fnf system println fnf get message file completed upload line line get mapping value test files nio response body string test files nio string output stream string lines files lines paths get tmp test csv lines each line system println line exception ex output ex get message output get mapping value test files niow buffered reader response body string test files niow buffered reader string output buffered reader reader files new buffered reader paths get tmp test csv reader lines skip each line system println line exception ex output ex get message output get mapping value true buffered reader response body string true buffered reader string output buffered reader reader buffered reader input stream reader file input stream file tmp test csv string line line reader read line null system println line exception ex output ex get message output get mapping value line iterator response body string line iterator string output line iterator file utils line iterator file tmp test csv next system println next line line iterator close quietly exception ex output ex get message output,class,"['java', 'groovy', 'file-io', 'inputstream']",sftp
19603593,simple ftp create instance simple ftp simple ftp connects port ftp server logs anonymous anonymous connect string host ioexception connect host connects ftp server logs anonymous anonymous connect string host port ioexception connect host port anonymous anonymous connects ftp server logs supplied username password connect string host port string user string pass ioexception socket null ioexception simple ftp already connected disconnect first socket socket host port reader buffered reader input stream reader socket get input stream writer buffered writer output stream writer socket get output stream string response read line response starts with ioexception simple ftp received unknown response connecting ftp server response send line user user response read line response starts with ioexception simple ftp received unknown response sending user response send line pass pass response read line response starts with ioexception simple ftp unable log supplied password response disconnects ftp server disconnect ioexception send line quit socket null returns working directory ftp server connected string pwd ioexception send line pwd string dir null string response read line response starts with first quote response index of second quote response index of first quote second quote dir response substring first quote second quote dir changes working directory like cd returns true successful cwd string dir ioexception send line cwd dir string response read line response starts with sends file stored ftp server returns true file transfer successful the file sent passive mode avoid nat firewall problems client end stor file file ioexception file directory ioexception simple ftp cannot upload directory string filename file get name stor file input stream file filename sends file stored ftp server returns true file transfer successful the file sent passive mode avoid nat firewall problems client end stor input stream input stream string filename ioexception buffered input stream input buffered input stream input stream send line pasv string response read line log response response response starts with response starts with ioexception simple ftp could request passive mode response string ip null port opening response index of closing response index of opening closing string data link response substring opening closing string tokenizer tokenizer string tokenizer data link ip tokenizer next token tokenizer next token tokenizer next token tokenizer next token port integer parse int tokenizer next token integer parse int tokenizer next token log ftp string value of port string value of port exception ioexception simple ftp received bad data link information response send line stor filename socket data socket socket ip port response read line response starts with ioexception simple ftp allowed send file response buffered output stream output buffered output stream data socket get output stream buffer bytes read bytes read input read buffer output write buffer bytes read output flush output close input close response read line response starts with enter binary mode sending binary files bin ioexception send line type string response read line response starts with enter ascii mode sending text files this usually default mode make sure use binary mode sending images binary data ascii mode likely corrupt ascii ioexception send line type string response read line response starts with sends raw command ftp server send line string line ioexception socket null ioexception simple ftp connected writer write line writer flush debug system println line ioexception socket null string read line ioexception string line reader read line debug system println line line socket socket null buffered reader reader null buffered writer writer null debug false,class,"['java', 'android', 'ftp', 'sftp']",sftp
29331228,channel sftp sftp channel sftp session open channel sftp input stream stream sftp get file try buffered reader br buffered reader input stream reader stream read br stream close,code_block,"['java', 'ssh', 'jsch']",sftp
48872108,create sftp session factory bean public session factory channel sftp ls entry sftp session factory todo check shared session default sftp session factory factory default sftp session factory false factory set host host factory set port port factory set user user private key null factory set private key private key factory set private key passphrase key phrase factory set password password factory set allow unknown keys allow unknown keys caching session factory channel sftp ls entry factory,function,"['java', 'spring', 'spring-integration']",sftp
37869749,configuration enable integration integration component scan integration config flow gateway messaging gateway flow gateway gateway request channel sftp flow input collection string flow collection file name sftp flow bean bean integration flow sftp flow split handle sftp outbound adapter sftp session factory file exists mode replace use temporary file name false remote directory sftp folder sftp session config bean default sftp session factory sftp session factory system println create session default sftp session factory factory default sftp session factory true factory set host sftp host factory set port integer value of sftp port factory set user sftp user factory set password sftp pwd factory set allow unknown keys true factory,class,"['java', 'spring', 'spring-integration', 'sftp']",sftp
59803046,ssh server sshd ssh server set up default server sshd set port port number sshd set key pair provider simple generator host key provider paths get keys key ppk sftp subsystem factory factory sftp subsystem factory builder build factory add sftp event listener basic sftp event listener sshd set subsystem factories collections singleton list factory sshd set shell factory process shell factory bin sh sshd start,code_block,"['java', 'apache', 'apache-mina', 'apache-sshd']",sftp
55009932,java util scanner public ahmed main string args scanner sc scanner system sc next int sc next int sum sum sum sc next int sum sum system println sum,class,['java'],unrelated
25657770,one value cache private big integer last number private big integer last factors public one value cache big integer big integer factors last number last factors arrays copy of factors factors length public big integer get factors big integer last number null last number equals return null else return arrays copy of last factors last factors length volatile enough make volatile cached factorizer thread safe why need specifier one value cache public volatile cached factorizer servlet one value cache cache one value cache null null servlet service method service servlet request req servlet response resp big integer extract from request req big integer factors cache get factors check factors null factors null factors factor cache one value cache factors encode into response resp factors,class,['java'],unrelated
29315333,test main string args system println counting generator string next list integer list array list integer list add integer list add integer integer exception integer list array,class,['java'],unrelated
57446787,freedom main string args system println swap system println swap temp temp,class,['java'],unrelated
1419223,main string args try file file file input txt buffered reader reader buffered reader file reader file string line oldtext line reader read line null oldtext line reader close replace word file string newtext oldtext replace all drink love to replace line file string newtext oldtext replace all this test string blah blah blah file writer writer file writer input txt writer write newtext writer close ioexception ioe ioe print stack trace,function,['java'],unrelated
15992200,basic search not found binary search integer low high length mid low high mid low high mid compare to low mid mid compare to high mid else mid not found main string args size integer integer size size integer size system println found binary search integer,class,['java'],unrelated
413898,hello public hello clock clock clock main string args clock say time,class,"['java', 'static', 'oop', 'language-features', 'restriction']",unrelated
59365093,ejercicio2 declaración de las variables isco neymar operaciones condicionales isco neymar system println isco es mayor que neymar,class,['java'],unrelated
58497315,program import java awt color import java awt font import java awt graphics import java awt event action event import java awt event action listener import java awt event mouse adapter import java awt event mouse event import java awt event mouse listener import java lang reflect array import javax swing jbutton import javax swing jframe import javax swing jlabel import javax swing jpanel public program main string args main work main system println color work inprogram color system println pen work inprogram pen class main jframe inprogram inprogram main inprogram inprogram set title tools set size set location relative to null set layout null set default close operation jframe exit on close set resizable false add inprogram set visible true class inprogram jpanel draw section draw section string color pen inprogram set size set layout null jlabel tools jlabel tools tools set font font comic sans ms font plain add tools tools set bounds bank section jbutton pen jbutton pen pen set bounds pen set font font comic sans ms font plain pen set border painted false pen set background color white pen set focus painted false add pen pen add action listener action listener override action performed action event typo back pen xxxx nongnai section jbutton color jbutton color color set bounds color set font font comic sans ms font plain color set border painted false color set background color white color set focus painted false add color color add action listener action listener override action performed action event typo nongnai color xxxx jacky section draw section draw section draw section set bounds add draw section phum section jbutton generate jbutton generate code generate set bounds generate set font font comic sans ms font plain generate set border painted false generate set background color white generate set focus painted false add generate generate add action listener action listener override action performed action event class draw section jpanel clearscreen true draw section set background color white set size add mouse motion listener mouse adapter override mouse dragged mouse event get get repaint override paint component graphics clearscreen set color color white fill rect clearscreen false set color color black fill oval,class,['java'],unrelated
